,Year,Month,Day,Hour,Day of week,DE/LU[€/MWh],Comsumption [MWh],Wind offshore[MWh],Wind onshore[MWh],PV[MWh],Other[MWh],Outlier
10811,2019,12,27,10,4,40.0,0.364658505260285,-0.782735409765179,-0.8111103546578864,0.7651699310134162,0.08943375967223453,0
10812,2019,12,27,11,4,40.47,0.44091881428222407,-0.8394930857070328,-0.941616080537515,0.8514310033150541,0.09338131267789877,0
10813,2019,12,27,12,4,40.15,0.39142396190865353,-0.92606287426481,-1.0286504502745415,0.8703526099865009,0.06026038014256952,0
10814,2019,12,27,13,4,40.41,0.27087319486143785,-1.0395782261485178,-1.0423805876231806,0.8444422240169136,0.028583674316629625,0
10815,2019,12,27,14,4,42.2,0.13587757819446772,-1.1209882259843083,-0.9880896664011697,0.7528661533962767,-0.06981630548309857,0
10816,2019,12,27,15,4,45.13,0.10242075738400697,-1.1691462540561843,-0.9199973400300488,0.5192557620507742,-0.122771284827375,0
10817,2019,12,27,16,4,46.53,0.22637031257704723,-1.2018249159621002,-0.8533749174432278,-0.17690767264779547,0.1353601690308161,0
10818,2019,12,27,17,4,49.38,0.4043818417146098,-1.2052647751100913,-0.8598363155868293,-1.0546367986635836,0.3285977027471121,0
10819,2019,12,27,18,4,44.88,0.31781895612563993,-1.1863455497961402,-0.8878614442352721,-1.0546367986635836,0.27814604969911055,0
10820,2019,12,27,19,4,43.99,0.15308394318270466,-1.1158284372623215,-0.8794417232637367,-1.0546367986635836,0.06959971286328737,0
10821,2019,12,27,20,4,39.52,-0.1322018368074463,-1.026392099414552,-0.8321918085346667,-1.0546367986635836,-0.16956423021159017,0
10822,2019,12,27,21,4,36.67,-0.36385049137130304,-0.9747942121946847,-0.7807467438724552,-1.0546367986635836,-0.3056103862360676,0
10823,2019,12,27,22,4,35.38,-0.5552447488330499,-0.948995268584751,-0.8162027411444029,-1.0546367986635836,-0.35769882955471044,0
10824,2019,12,27,23,4,33.57,-0.9058509885007671,-0.9455554094367599,-0.9431985970458882,-1.0546367986635836,-0.5173340218325474,0
10825,2019,12,28,0,5,30.17,-1.0788705475491498,-1.0384316064325207,-1.0870956429631753,-1.0546367986635836,-0.4865238520322411,0
10826,2019,12,28,1,5,29.5,-1.2990482921208486,-1.0034597050946108,-1.2368380853251941,-1.0546367986635836,-0.6917966083267817,0
10827,2019,12,28,2,5,29.43,-1.4120579979695158,-0.9874070290706521,-1.298174959094054,-1.0546367986635836,-0.8199476583399307,0
10828,2019,12,28,3,5,28.2,-1.442859515541051,-0.9925668177926389,-1.3007671647258403,-1.0546367986635836,-0.87068815672981,0
10829,2019,12,28,4,5,28.53,-1.430857544901108,-0.9690611136146994,-1.2356114870915107,-1.0546367986635836,-0.8332345440663127,0
10830,2019,12,28,5,5,27.4,-1.436168151378959,-0.9168899165368336,-1.147920743093865,-1.0546367986635836,-0.8286130185962668,0
10831,2019,12,28,6,5,29.2,-1.377539055863485,-0.8578390011629856,-1.136994049592083,-1.0546367986635836,-0.7064314389819272,0
10832,2019,12,28,7,5,31.63,-1.0606020612653426,-0.7815887900491819,-1.1562799243800588,-1.0546367986635836,-0.42278531325785745,0
10833,2019,12,28,8,5,34.61,-0.7321941566750423,-0.6835528043314342,-1.2089528268023761,0.19744755451620388,-0.2676753646694405,0
10834,2019,12,28,9,5,36.82,-0.4083533736556937,-0.5774904806017072,-1.2840215657702798,0.6946293735745883,-0.11035093512662653,0
10835,2019,12,28,10,5,35.61,-0.2632676046808068,-0.46110857942800676,-1.4321427958010808,0.921590215558437,0.009519881752690112,0
10836,2019,12,28,11,5,35.05,-0.21759638897128894,-0.3447266782543063,-1.6429066119018667,1.005923640987551,0.06709638656701249,0
10837,2019,12,28,12,5,34.7,-0.2825982122601841,-0.22089174892662505,-1.6742169582653976,1.0197468757095798,0.09819540170919663,0
10838,2019,12,28,13,5,33.78,-0.416106859113356,-0.10680308718491868,-1.6204005753913564,0.985255951160832,0.006823991895163312,0
10839,2019,12,28,14,5,34.91,-0.5145655032127119,-0.05692512953904707,-1.5425284907328407,0.8873644473818253,-0.15724016229146764,0
10840,2019,12,28,15,5,35.86,-0.5218941401521462,-0.10336322803692755,-1.3051005631475976,0.6472901923819726,-0.15387029996955914,0
10841,2019,12,28,16,5,39.86,-0.32412715491697824,-0.16241414341077556,-1.0204905400603874,-0.08286150440617421,-0.01435799984254726,0
10842,2019,12,28,17,5,40.79,-0.038097890019928145,-0.1400550589488331,-0.8238839471008006,-1.0546367986635836,0.18475272249193211,0
10843,2019,12,28,18,5,43.75,-0.04744455742094575,-0.046032242237075104,-0.7273033599568896,-1.0546367986635836,0.3619111988436932,0
10844,2019,12,28,19,5,43.29,-0.22513745016983724,0.10646817999053239,-0.6321703450144197,-1.0546367986635836,0.24261807264813234,0
10845,2019,12,28,20,5,39.62,-0.5612988402178,0.24520916562617529,-0.5432060694355175,-1.0546367986635836,-0.062113763033022,0
10846,2019,12,28,21,5,35.39,-0.7823262818259549,0.3587245175098831,-0.4451514805186139,-1.0546367986635836,-0.27431880753263155,0
10847,2019,12,28,22,5,34.75,-0.8695264401922668,0.4779729679735762,-0.37124856533906686,-1.0546367986635836,-0.31966752620745736,0
10848,2019,12,28,23,5,30.17,-1.1492891894454529,0.5611028973833623,-0.32542236931066876,-1.0546367986635836,-0.48209489012344703,0
10849,2019,12,29,0,6,30.6,-1.401649209272928,0.5330107143414345,-0.2820680739324388,-1.0546367986635836,-0.762948844209364,0
10850,2019,12,29,1,6,28.1,-1.60462058885639,0.4859993059855555,-0.28438460131263904,-1.0546367986635836,-0.9362560493360869,0
10851,2019,12,29,2,6,26.92,-1.6995742326803642,0.4011494470017739,-0.2744388615768585,-1.0546367986635836,-1.1074450552890387,0
10852,2019,12,29,3,6,22.85,-1.7234719618306933,0.3472583203499126,-0.2772717160651152,-1.0546367986635836,-1.1760939648753461,0
10853,2019,12,29,4,6,20.97,-1.7243216588671495,0.34611170063391555,-0.2847414055873899,-1.0546367986635836,-1.1958317299036674,0
10854,2019,12,29,5,6,21.31,-1.7319689321952547,0.4005761371437754,-0.2568902317748343,-1.0546367986635836,-1.1468243035650552,0
10855,2019,12,29,6,6,22.72,-1.7988825738161762,0.48657261584355405,-0.2192026887115929,-1.0546367986635836,-1.111392608294703,0
10856,2019,12,29,7,6,25.1,-1.60462058885639,0.6035278268752531,-0.1948582053617475,-1.0546367986635836,-0.9934474270279054,0
10857,2019,12,29,8,6,27.52,-1.3205031422913662,0.7153232491849653,-0.16924332807298126,0.33621861824357235,-0.7825903274570593,0
10858,2019,12,29,9,6,30.04,-1.0038847840818947,0.8540642348206082,-0.15960326125218813,0.8132857370448815,-0.5484330369747316,0
10859,2019,12,29,10,6,30.6,-0.7907170400609593,0.9836322627282748,-0.22596354219733764,1.005215210534304,-0.28904991996840296,0
10860,2019,12,29,11,6,30.93,-0.5762747504853395,1.1000141639019752,-0.33937200060331285,1.0841829407745702,-0.07463039451439643,0
10861,2019,12,29,12,6,32.03,-0.5600242946631157,1.2020633186257126,-0.4262247632272961,1.0983350138436878,-0.08541395394450363,0
10862,2019,12,29,13,6,30.61,-0.6984186994759104,1.2685672621535413,-0.4316875309341849,1.0644365031176575,-0.28712428435588383,0
10863,2019,12,29,14,6,30.8,-0.7968773435752663,1.3012459240594572,-0.3289402693195197,0.964225662367101,-0.4262514573603919,0
10864,2019,12,29,15,6,32.86,-0.806542647364955,1.366603247871289,-0.16892068430919488,0.7328842486132693,-0.5570021154504416,0
10865,2019,12,29,16,6,33.97,-0.5791424779833789,1.4457200082750854,0.012150663356919304,0.029208982248519314,-0.3568322935290768,0
10866,2019,12,29,17,6,39.53,-0.2674098777335305,1.5179570503828994,0.173063958692119,-1.0546367986635836,-0.1824659888154684,0
10867,2019,12,29,18,6,41.16,-0.22216351054224073,1.5793012051887416,0.27878954758607377,-1.0546367986635836,-0.11709065977044353,0
10868,2019,12,29,19,6,39.6,-0.3597082183185793,1.6469517684325674,0.369351349113495,-1.0546367986635836,-0.1268151196136652,0
10869,2019,12,29,20,6,38.14,-0.5936935397326905,1.7174688809663858,0.45206580647279954,-1.0546367986635836,-0.2647869112506618,0
10870,2019,12,29,21,6,32.0,-0.7344246113957397,1.7983055709441778,0.5307957004446008,-1.0546367986635836,-0.4921081953085466,0
10871,2019,12,29,22,6,30.11,-0.7552421887889151,1.8602230356080185,0.5967978623359963,-1.0546367986635836,-0.621414626689207,0
10872,2019,12,29,23,6,25.52,-1.0375540291514695,1.898061486235921,0.662261995783497,-1.0546367986635836,-0.8855155509462075,0
10873,2019,12,30,0,0,11.07,-1.3214590514573794,1.9444995847338016,0.7889159661254469,-1.0546367986635836,-1.230589452709638,0
10874,2019,12,30,1,0,11.84,-1.4922481557850646,1.9508059931717854,0.8256335804016915,-1.0546367986635836,-1.3753972507710774,0
10875,2019,12,30,2,0,6.16,-1.5505586149118677,1.954819162177775,0.8724625465976518,-1.0546367986635836,-1.407362801938895,0
10876,2019,12,30,3,0,1.4,-1.5209254307654596,1.9594056410417633,0.907713316133691,-1.0546367986635836,-1.4318183742178883,1
10877,2019,12,30,4,0,4.81,-1.4147133012084414,1.969151908627738,0.9358321132938674,-1.0546367986635836,-1.3528673141046035,0
10878,2019,12,30,5,0,16.43,-1.162034644992295,1.9725917677757292,0.9655011291537696,-1.0546367986635836,-1.189862259504858,0
10879,2019,12,30,6,0,26.9,-0.6204589963810591,1.953672542461778,1.0034578970984709,-1.0546367986635836,-0.9850709121134471,0
10880,2019,12,30,7,0,30.38,-0.08185728739741965,1.9410597255858104,1.0287830736274628,-1.0546367986635836,-0.6023508341252675,0
10881,2019,12,30,8,0,32.04,0.1656169744704328,1.9209938805558622,1.0465922068058837,0.37296031940645663,-0.3829246560787112,0
10882,2019,12,30,9,0,31.9,0.2904162266999292,1.9037945848159064,1.0562817704314695,0.8398168232431941,-0.2816362228602043,0
10883,2019,12,30,10,0,29.06,0.39195502255643866,1.9840579649356997,1.021032479213528,1.0141981677506786,-0.3233262338712437,0
10884,2019,12,30,11,0,26.94,0.4773495747202813,2.0087102888296364,0.9553735579517567,1.0882766199601834,-0.34075323616454195,0
10885,2019,12,30,12,0,30.3,0.4823415448094612,2.001830570533654,0.9251272725671992,1.1054351003156035,-0.22357830914275212,0
10886,2019,12,30,13,0,30.61,0.42052608540727654,1.9834846550777012,0.9440556301533756,1.0739090147120804,-0.28712428435588383,0
10887,2019,12,30,14,0,31.53,0.34076077610995587,1.9496593734557883,0.9733962708061311,0.9777184143523392,-0.3986185863207422,0
10888,2019,12,30,15,0,33.61,0.3014622881738591,1.7564539513102855,1.030315585839791,0.748615455018722,-0.39418962441194816,0
10889,2019,12,30,16,0,35.25,0.4434679053915925,1.6853635289184685,1.0889184688739892,0.04390733545853486,-0.1760151095135293,0
10890,2019,12,30,17,0,38.09,0.6831886818017826,1.6010869797926854,1.140970761707044,-1.0546367986635836,-0.0031893132899362304,0
10891,2019,12,30,18,0,39.35,0.6164874644399752,1.5277033179688744,1.1704126067469742,-1.0546367986635836,0.05881615343318017,0
10892,2019,12,30,19,0,31.58,0.44984063316501355,1.4451466984170869,1.1834908945265055,-1.0546367986635836,-0.03255525638085316,0
10893,2019,12,30,20,0,30.68,0.09902196923818238,1.3322046563913774,1.1876031180369329,-1.0546367986635836,-0.23233995117971423,0
10894,2019,12,30,21,0,29.67,-0.1520635050346087,1.2129562059276844,1.188641228320136,-1.0546367986635836,-0.42442210352849874,0
10895,2019,12,30,22,0,29.68,-0.32540170047166245,1.1395725441038733,1.1782674807195634,-1.0546367986635836,-0.5884862577151296,0
10896,2019,12,30,23,0,24.33,-0.7050038515084456,1.1040273329079648,1.176221389583475,-1.0546367986635836,-0.8525871819721301,0
10897,2019,12,31,0,1,24.14,-1.0208787248110178,1.50993071237092,1.2404241329309504,-1.0546367986635836,-1.140180860701864,0
10898,2019,12,31,1,1,22.12,-1.2162028310663744,1.5924873319227075,1.214921348769688,-1.0546367986635836,-1.2721831819400513,0
10899,2019,12,31,2,1,13.01,-1.3155111722021864,1.718615500682383,1.1904186638711072,-1.0546367986635836,-1.345068489873901,0
10900,2019,12,31,3,1,4.97,-1.301066322582432,1.7639069794642663,1.168603885702556,-1.0546367986635836,-1.3975420603150475,0
10901,2019,12,31,4,1,9.81,-1.2410564693827166,1.7742265569082398,1.1303108698069957,-1.0546367986635836,-1.3936907890900092,0
10902,2019,12,31,5,1,18.37,-1.1073353982704306,1.7633336696062678,1.0680877045346198,-1.0546367986635836,-1.3329369855150304,0
10903,2019,12,31,6,1,23.5,-0.8215185576324946,1.6767638810484906,1.0224040407553927,-1.0546367986635836,-1.207578107140034,0
10904,2019,12,31,7,1,27.17,-0.4573171653814791,1.5718481770347608,0.9687973756221883,-1.0546367986635836,-0.8701104660460544,0
10905,2019,12,31,8,1,36.56,-0.23682078442110924,1.3562836704273156,0.9230116379836292,0.2980472909317577,-0.44752973087872844,0
10906,2019,12,31,9,1,40.43,-0.03618607168790182,1.0925611357479943,0.8819906569890379,0.7429904423783515,-0.2684456189144481,0
10907,2019,12,31,10,1,32.22,0.08022242230659016,0.9199948684904385,0.8191064357252478,0.9125837460373644,-0.24870785388612693,0
10908,2019,12,31,11,1,38.98,0.18643455186360838,0.8345716996486584,0.7289962236087116,0.981607081988247,-0.14366443122320768,0
10909,2019,12,31,12,1,38.6,0.2028974319449462,0.7697876856948251,0.6515021819769949,0.9933722265102466,-0.1369247065793907,0
10910,2019,12,31,13,1,37.9,0.12546878949787993,0.6442328267931483,0.5697497344121369,0.9522209913909888,-0.20220375384378964,0
10911,2019,12,31,14,1,38.0,0.03975560094536621,0.43268148919169275,0.451690198437253,0.8526793722615864,-0.34932231464025215,0
10912,2019,12,31,15,1,39.58,0.03571954002219952,0.20565078542427712,0.3167005653522741,0.6183998583698207,-0.4060322834289409,0
10913,2019,12,31,16,1,42.28,0.19089546130500315,-0.03972583379909134,0.2211318548280951,-0.08286150440617421,-0.34248630821580917,0
10914,2019,12,31,17,1,46.06,0.4552574517724215,-0.36651245285825024,0.16151202349447188,-1.0546367986635836,-0.15868438900085702,0
10915,2019,12,31,18,1,47.73,0.39715941690473255,-0.7070585085093737,0.09619404722406848,-1.0546367986635836,-0.08965035229204574,0
10916,2019,12,31,19,1,46.0,0.24973698107959125,-0.9816739304906669,0.0017723966060828674,-1.0546367986635836,-0.055374038389205,0
10917,2019,12,31,20,1,42.2,-0.038204102149485164,-1.1771725920681637,-0.10584424845729688,-1.0546367986635836,-0.20489964370131644,0
10918,2019,12,31,21,1,39.74,-0.28950200068139026,-1.2895413242358744,-0.20980392004085188,-1.0546367986635836,-0.4402123155511557,0
10919,2019,12,31,22,1,38.88,-0.41642549550202707,-1.335979422733755,-0.29982826139087676,-1.0546367986635836,-0.5095351976018448,0
10920,2019,12,31,23,1,37.39,-0.7076591547473711,-1.3061673101178317,-0.3500883076503684,-1.0546367986635836,-0.6918928901074076,0
10921,2020,1,1,0,2,41.88,-0.9577887198541489,-1.2339302680100177,-0.4066126205326167,-1.0546367986635836,-0.7124009093807365,0
10922,2020,1,1,1,2,38.6,-1.1702129789681854,-1.0544842824564795,-0.39143484098459547,-1.0546367986635836,-0.6414412370594061,0
10923,2020,1,1,2,2,36.55,-1.267503289642414,-0.7930549872091524,-0.36644858118628765,-1.0546367986635836,-0.7454255601354398,0
10924,2020,1,1,3,2,32.32,-1.278974199634572,-0.5631577341517441,-0.35311447070532387,-1.0546367986635836,-0.7760431663744942,0
10925,2020,1,1,4,2,30.85,-1.266334956217287,-0.44964238226803627,-0.36932616157506265,-1.0546367986635836,-0.8085864082260676,0
10926,2020,1,1,5,2,30.14,-1.3044651107282563,-0.43932280482406283,-0.43107927089431575,-1.0546367986635836,-0.7978028487959605,0
10927,2020,1,1,6,2,30.17,-1.4672883053391654,-0.48232104417395216,-0.4801536616795675,-1.0546367986635836,-0.7406114711041419,0
10928,2020,1,1,7,2,30.0,-1.3350542040406777,-0.49894703005590935,-0.519536674737868,-1.0546367986635836,-0.6355680484412227,0
10929,2020,1,1,8,2,30.65,-1.0563535760830618,-0.43932280482406283,-0.5465635746252511,0.28973787493032765,-0.3582765202384662,0
10930,2020,1,1,9,2,30.65,-0.7576850677687266,-0.34759322754429894,-0.5703452738615059,0.7784024003651303,-0.08329575477073257,0
10931,2020,1,1,10,2,30.27,-0.5550323245739358,-0.2174518897786339,-0.6365260410268038,0.9547603551146979,0.162511631167336,0
10932,2020,1,1,11,2,30.34,-0.3643815520190881,-0.031699495787111995,-0.7407644940761215,1.0314138361213971,0.42661255542433646,0
10933,2020,1,1,12,2,30.99,-0.36459397627820217,0.16035930664239367,-0.8316169174713651,1.0558604690712785,0.506333869782629,0
10934,2020,1,1,13,2,30.04,-0.5107418665486593,0.29852698242003806,-0.8449128336745709,1.0350152942046165,0.32233938700642484,0
10935,2020,1,1,14,2,30.75,-0.6173788446239056,0.38681670055181083,-0.7482226241088338,0.9495305461528271,0.05457975508563805,0
10936,2020,1,1,15,2,32.11,-0.6144049049963091,0.4756797285415821,-0.6161012497124939,0.7250316995500119,-0.12671883783303925,0
10937,2020,1,1,16,2,35.98,-0.4931106530421942,0.5662626861053489,-0.4388078248279039,0.011184663835447172,-0.15820298009772724,0
10938,2020,1,1,17,2,40.4,-0.15716168725334556,0.6551257140951202,-0.23823437690449042,-1.0546367986635836,0.19158872891637507,0
10939,2020,1,1,18,2,44.05,-0.009526827169090242,0.7216296576229491,-0.068740657762448,-1.0546367986635836,0.36123722637931155,0
10940,2020,1,1,19,2,43.15,-0.06358880111361252,0.7067236013149875,0.04233142496718054,-1.0546367986635836,0.39060316947022844,0
10941,2020,1,1,20,2,43.45,-0.23990093617826277,0.6522591648051276,0.07604639671478106,-1.0546367986635836,0.015874479274003282,0
10942,2020,1,1,21,2,40.68,-0.3815879170073251,0.6425128972191527,0.06741473445772488,-1.0546367986635836,-0.24110159321667632,0
10943,2020,1,1,22,2,40.27,-0.44658974029622023,0.7250695167709402,0.039375725423638507,-1.0546367986635836,-0.39755948673385666,0
10944,2020,1,1,23,2,34.85,-0.7327252173228274,0.8758500094245522,0.0191546476961541,-1.0546367986635836,-0.49278216777292827,0
10945,2020,1,2,0,3,35.4,-0.9060634127598811,0.7021371224509992,-0.15928331630703696,-1.0546367986635836,-0.6092831223303364,0
10946,2020,1,2,1,3,31.98,-1.0748344866259831,0.8534909249626097,-0.1838570006754901,-1.0546367986635836,-0.7213551149789506,0
10947,2020,1,2,2,3,30.5,-1.1125397926187246,0.9973916993202393,-0.16072377159698756,-1.0546367986635836,-0.81234139767048,0
10948,2020,1,2,3,3,28.79,-1.0818444871767463,1.0816682484460223,-0.13741980935144307,-1.0546367986635836,-0.8187922769724192,0
10949,2020,1,2,4,3,28.42,-0.9734019028990306,1.1332661356658895,-0.0958118825879011,-1.0546367986635836,-0.8515280823852446,0
10950,2020,1,2,5,3,28.75,-0.6518977867299365,1.1871572623177509,-0.03480666244945527,-1.0546367986635836,-0.7244361319589812,0
10951,2020,1,2,6,3,34.16,0.011821810871870422,1.2760202903075222,0.044208368432382315,-1.0546367986635836,-0.45629137291569055,0
10952,2020,1,2,7,3,42.07,0.534173064033286,1.4210676843811487,0.11120234580391312,-1.0546367986635836,0.0647856238319895,0
10953,2020,1,2,8,3,44.89,0.7573247482325813,1.5408894447028405,0.16730252798588677,0.33096677749271086,0.3000020139012028,0
10954,2020,1,2,9,3,45.26,0.8151041467115993,1.6394987402785866,0.20436141389962958,0.7927816144159262,0.4184286040711301,0
10955,2020,1,2,10,3,45.57,0.8690599085265645,1.7249219091203667,0.18402649207377322,0.9530301545711505,0.44789082894267296,0
10956,2020,1,2,11,3,45.09,0.9042161234099375,1.7811062752042222,0.13718890744519047,1.0205331354128508,0.4289233181593594,0
10957,2020,1,2,12,3,45.16,0.8751139999113146,1.8206646554061203,0.11271767456601813,1.0358928613832872,0.405141718344748,0
10958,2020,1,2,13,3,44.9,0.7991723272780465,1.860796345466017,0.12526819384344104,1.0067260578618575,0.335529990952181,0
10959,2020,1,2,14,3,44.06,0.7296033824181996,1.8865952890759505,0.20540950275770922,0.9154983440361295,0.1586603599422977,0
10960,2020,1,2,15,3,44.84,0.6985894405875502,1.906661134105899,0.34084798035999103,0.687380458919319,0.006342582992033526,0
10961,2020,1,2,16,3,44.4,0.7578558088803664,1.943926274875803,0.5065216372705368,-0.024179876103233622,-0.010217883275631102,0
10962,2020,1,2,17,3,46.05,0.9857870389097275,1.970298528343735,0.6711391443846597,-1.0546367986635836,0.23741885649433067,0
10963,2020,1,2,18,3,46.72,0.976865220026938,1.989791063515685,0.8095206317031682,-1.0546367986635836,0.3025053401974777,0
10964,2020,1,2,19,3,45.26,0.8362403604934459,2.0001106409596585,0.908974979304607,-1.0546367986635836,0.20940085833217714,0
10965,2020,1,2,20,3,39.32,0.5085759408100446,2.027629514143588,0.9836030401030649,-1.0546367986635836,-0.06933489657996879,0
10966,2020,1,2,21,3,34.06,0.2162801602691305,2.0494152887475314,1.0465922068058837,-1.0546367986635836,-0.2853912123046166,0
10967,2020,1,2,22,3,32.22,-0.014093948740042026,2.068334514061483,1.0881636525362481,-1.0546367986635836,-0.46794146837143136,0
10968,2020,1,2,23,3,24.99,-0.34983049026977664,2.052281838037524,1.1357049397646521,-1.0546367986635836,-0.8760799364448636,0
10969,2020,1,3,0,4,21.47,-0.5040505023865671,2.0895469788074283,1.1162927667498865,-1.0546367986635836,-1.036870510090212,0
10970,2020,1,3,1,4,13.04,-0.6931080929980595,2.0981466266774063,1.168201560225902,-1.0546367986635836,-1.151734674376979,0
10971,2020,1,3,2,4,1.53,-0.7794585543279153,2.10445303511539,1.2112452223311254,-1.0546367986635836,-1.165214123664613,1
10972,2020,1,3,3,4,0.14,-0.7691559777608846,2.1101861336953753,1.248237851751047,-1.0546367986635836,-1.1590520897045518,1
10973,2020,1,3,4,4,0.85,-0.6956571841074279,2.1141993027013646,1.2803405937158698,-1.0546367986635836,-1.1028235298189928,1
10974,2020,1,3,5,4,9.92,-0.4559364076972378,2.118785781565353,1.3045788392052702,-1.0546367986635836,-1.0263757960019828,0
10975,2020,1,3,6,4,24.48,0.09774742368349816,2.095853387245412,1.3381605088931932,-1.0546367986635836,-0.7644893526993793,0
10976,2020,1,3,7,4,26.68,0.6893489853160897,2.062028105623499,1.3608369001405431,-1.0546367986635836,-0.21924562901458405,0
10977,2020,1,3,8,4,28.81,0.9876988572417539,1.9588323311837648,1.378727779061152,0.20871427391997027,0.0672889501282644,0
10978,2020,1,3,9,4,29.28,1.0087288588940435,1.7891326132162015,1.3926686076717025,0.6439462153354906,0.02906508321975941,0
10979,2020,1,3,10,4,28.85,1.0601355295996402,1.5013310645009421,1.4004185551223196,0.8052544335828853,0.03214610019979004,0
10980,2020,1,3,11,4,31.8,1.081909016158829,1.1573451497018277,1.3989797053559274,0.8702372137700121,0.1420998936746331,0
10981,2020,1,3,12,4,37.94,1.035812951931083,0.9641397275563248,1.3872372672504505,0.8709862649922772,0.21479263804723073,0
10982,2020,1,3,13,4,37.9,0.8870097584217006,1.069055431570055,1.3619420471365116,0.8188258890701022,0.1254431456263425,0
10983,2020,1,3,14,4,38.11,0.7524389902729585,1.200343389051717,1.34460523448732,0.7036791452492552,0.06882945861827972,0
10984,2020,1,3,15,4,37.91,0.7020944408629318,1.3253249380953953,1.3456399347723478,0.4723612066627286,-0.0075219934181043014,0
10985,2020,1,3,16,4,38.44,0.7699639916498665,1.4697990223110233,1.3430514325730618,-0.18224000841607338,0.1043574356692579,0
10986,2020,1,3,17,4,40.47,0.9818571901161178,1.5053442335069318,1.3224383328215086,-1.0546367986635836,0.2863300010523169,0
10987,2020,1,3,18,4,41.35,0.959446430779587,1.5145171912349082,1.3012242132460592,-1.0546367986635836,0.3308121837015091,0
10988,2020,1,3,19,4,33.37,0.7991723272780465,1.575288036182752,1.2698926153518062,-1.0546367986635836,0.1861006674206955,0
10989,2020,1,3,20,4,28.89,0.4429368447438074,1.731801627416349,1.2265968711169857,-1.0546367986635836,-0.183428806621728,0
10990,2020,1,3,21,4,27.7,0.14416212429991512,1.8699693031939935,1.2032233860885635,-1.0546367986635836,-0.45244010169065224,0
10991,2020,1,3,22,4,25.7,-0.025458646602642975,1.978898176213713,1.1980892274637254,-1.0546367986635836,-0.6426929002075435,0
10992,2020,1,3,23,4,22.04,-0.33719124685249147,2.0442555000255447,1.210760643549283,-1.0546367986635836,-0.9282646615441325,0
10993,2020,1,4,0,5,22.9,-0.39380231190638215,2.0494152887475314,1.182100307423895,-1.0546367986635836,-1.0805824384943965,0
10994,2020,1,4,1,5,15.95,-0.5802045992789492,2.071774373209474,1.1660870340654736,-1.0546367986635836,-1.1442246954881543,0
10995,2020,1,4,2,5,16.63,-0.6801502131921033,2.0798007112214534,1.1734708908004214,-1.0546367986635836,-1.2495569634929513,0
10996,2020,1,4,3,5,6.45,-0.7099958215976254,2.083813880227443,1.1906653123122588,-1.0546367986635836,-1.284218404518296,0
10997,2020,1,4,4,5,3.83,-0.6754768794915945,2.0775074717894593,1.2259752533083261,-1.0546367986635836,-1.266117429760616,0
10998,2020,1,4,5,5,0.12,-0.6750520309733664,2.0723476830674725,1.2791082873096087,-1.0546367986635836,-1.198912746883698,1
10999,2020,1,4,6,5,0.07,-0.649561119879682,2.043682190167546,1.3457692067308409,-1.0546367986635836,-1.1039789111865042,1
11000,2020,1,4,7,5,19.07,-0.43002064808532536,2.0299227535755815,1.4018966350240025,-1.0546367986635836,-0.9264353077122393,0
11001,2020,1,4,8,5,17.49,-0.08451259063634511,2.032789302865574,1.447783553453584,0.08483576915526161,-0.7058537482981714,0
11002,2020,1,4,9,5,23.98,0.15350879170093273,2.028202824001586,1.4908431360774672,0.5671547287074322,-0.49393754914043975,0
11003,2020,1,4,10,5,8.8,0.25504758755744217,1.9960974719536688,1.5339919834331661,0.7452766262943423,-0.5379383228865022,0
11004,2020,1,4,11,5,17.95,0.34660244323559186,1.9221405002718592,1.5703807759252664,0.8044894381982756,-0.4366498896679953,0
11005,2020,1,4,12,5,19.5,0.3565863834139516,1.7960123315121839,1.5945000760969399,0.8068527579378865,-0.42721427516665145,0
11006,2020,1,4,13,5,13.74,0.21851061498982788,1.7226286696883726,1.5977564289224477,0.7733749648931363,-0.5081872526730814,0
11007,2020,1,4,14,5,17.42,0.09700393877659903,1.68479021906047,1.580609218154901,0.6767293132687696,-0.6472181438969635,0
11008,2020,1,4,15,5,20.38,0.08871939267115161,1.6159930361006472,1.545055649593031,0.4529653435093049,-0.7305981659190424,0
11009,2020,1,4,16,5,25.08,0.22360879720856475,1.458332825151053,1.4925505585376748,-0.14725718355884237,-0.5475665009490979,0
11010,2020,1,4,17,5,28.88,0.534173064033286,1.2186893045076697,1.4264960566342768,-1.0546367986635836,-0.23522840459849292,0
11011,2020,1,4,18,5,32.02,0.6088401911118698,0.9108219107624621,1.355038722274733,-1.0546367986635836,-0.015705944771310657,0
11012,2020,1,4,19,5,35.35,0.4605680582502724,0.5244110664714566,1.2721919960072916,-1.0546367986635836,0.032242381980416,0
11013,2020,1,4,20,5,29.98,0.13609000245358174,0.14373332076043646,1.1748719685548863,-1.0546367986635836,-0.21712742984081299,0
11014,2020,1,4,21,5,34.46,-0.09194743970533638,-0.19337287574269588,1.0613721106913936,-1.0546367986635836,-0.401314476178269,0
11015,2020,1,4,22,5,39.75,-0.14898335327745518,-0.47658794559396694,0.919955757247204,-1.0546367986635836,-0.4021810122039026,0
11016,2020,1,4,23,5,37.95,-0.42460382947791747,-0.7070585085093737,0.7749002003384384,-1.0546367986635836,-0.5029880365192797,0
11017,2020,1,5,0,6,33.1,-1.2416937421600587,-0.7804421703331849,0.6269373974980997,-1.0546367986635836,-0.5941668827720612,0
